group,value
X_VFA_deg,0.08885355625605997
X_et,0.13433955726144722
X_li,0.07260363920695338
X_su,0.11279329886657333
X_ac_lac,0.007811262034180298
X_ch,0.10409850834222903
X_ac_et,0.061344031472935906
X_chain_et,0.04921309542270521
X_fa,0.10549892512020732
X_aa,0.11526380181518511
X_Me_ac,0.0
X_Me_CO2,0.0002608645221183151
X_pr,0.11468025263050131
X_lac,0.029104504373328354
X_chain_lac,0.004134702675575294
