group,value
X_VFA_deg,0.09670126153255162
X_et,0.12501185942771498
X_li,0.07546119099666838
X_su,0.10862966132051609
X_ac_lac,0.013540738510945132
X_ch,0.10052867486716552
X_ac_et,0.05727082597397071
X_chain_et,0.043951713639788496
X_fa,0.11159084145129135
X_aa,0.11351277624189694
X_Me_ac,0.0
X_Me_CO2,0.0004710194438149939
X_pr,0.1111841761209355
X_lac,0.037272350226726994
X_chain_lac,0.0048729102460133
