group,value
X_su,0.12660903781116048
X_aa,0.10600568609828516
X_fa,0.09130285207356131
X_chain_et,0.010806878543053467
X_pr,0.14247908743437188
X_ac_lac,0.0015710889178058055
X_chain_lac,0.0010347734237757115
X_lac,0.021768661192711133
X_li,0.09841093290331505
X_Me_CO2,0.0004164332071292497
X_et,0.1612173734285634
X_VFA_deg,0.0773252161533343
X_Me_ac,0.0
X_ch,0.14942802401918592
X_ac_et,0.011623954793747162
