group,value
X_su,0.12547615404745335
X_aa,0.1074562657323431
X_fa,0.07958063380034901
X_chain_et,0.006549062116179666
X_pr,0.14424016704121928
X_ac_lac,0.003408003791435886
X_chain_lac,0.0011287979734409053
X_lac,0.021933946440759394
X_li,0.10281296123602562
X_Me_CO2,0.00014237091556912318
X_et,0.1658675487664142
X_VFA_deg,0.06919423986555125
X_Me_ac,0.0
X_ch,0.16186219453834713
X_ac_et,0.010347653734912034
