group,value
X_VFA_deg,0.091614991132244
X_et,0.12818854180615583
X_li,0.07352352900229019
X_su,0.11076226897536086
X_ac_lac,0.009961188188266946
X_ch,0.10090950381747664
X_ac_et,0.05943803391694002
X_chain_et,0.04928711848040268
X_fa,0.10377607644619655
X_aa,0.11764138931295848
X_Me_ac,0.0
X_Me_CO2,0.00035738846623891194
X_pr,0.11240841886638062
X_lac,0.03571480412707148
X_chain_lac,0.006416747462016829
