group,value
X_VFA_deg,0.09290267899349568
X_et,0.13319708509376674
X_li,0.07705814310746892
X_su,0.10576820254493144
X_ac_lac,0.008094713264317186
X_ch,0.0949956033971748
X_ac_et,0.06702034815579011
X_chain_et,0.05547264132357657
X_fa,0.1071574780861791
X_aa,0.11291943862097223
X_Me_ac,0.0
X_Me_CO2,0.00012335453834188845
X_pr,0.11181722225417924
X_lac,0.02976560143964149
X_chain_lac,0.0037074891801645356
